HP 5.6 250 G10 FHD Intel Core i5-1335U 12M Cache up to 4.60 GHz 16GB DDR4 512GB SSD Intel Iris Xe Free DOS,2498.99
ASUS 5.6'' Vivobook 15 X1504ZA FHD Intel Core i7-1255U 12M Cache up to 4.70 GHz 8GB DDR4 512GB SSD Intel Iris Xe No OS,2598.99
Lenovo 4'' IdeaPad 5 Pro 14IRH8 2.8K IPS 120Hz Intel Core i5-13500H 18M Cache up to 4.70 GHz 32GB DDR5 1TB SSD GeForce RTX 3050 6GB No OS,4898.99
Lenovo 5.6'' IdeaPad Slim 3 15IAH8 FHD IPS Intel Core i5-12450H 12M Cache up to 4.40 GHz 16GB DDR5 512GB SSD GMA UHD No OS,2248.99
ASUS 5.6'' Vivobook 15 A1504ZA FHD Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 8GB DDR4 256GB SSD GMA UHD No OS,1498.99
DELL 5.6'' Vostro 3520 seria 3000 FHD 120Hz Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 8GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,2548.99
ASUS 5.6'' Vivobook 15 X1502ZA FHD Intel Core i7-12700H 24M Cache up to 4.70 GHz 16GB DDR4 512GB SSD Intel Iris Xe No OS,3198.99
DELL 5.6'' Vostro 3520 seria 3000 FHD 120Hz Intel Core i7-1255U 12M Cache up to 4.70 GHz 16GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,4098.99
Lenovo 5.6'' V15 G3 ABA FHD AMD Ryzen 5 5625U 16M Cache up to 4.3 GHz 8GB DDR4 256GB SSD Radeon No OS,1798.99
GIGABYTE Gaming 7.3'' G7 MF FHD 144Hz Intel Core i5-12500H 18M Cache up to 4.50 GHz 16GB DDR4 512GB SSD GeForce RTX 4050 6GB Free DOS,4498.99
HP 5.6 250 G9 FHD Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe Free DOS,2498.99
